0.175099,0.175080,0.175135,0.175106,0.175103
0.123522,0.123337,0.158497,0.158585,0.158488
0.138958,0.138904,0.138821,0.138479,0.144720
0.141347,0.141310,0.140629,0.140641,0.153758
0.147499,0.133822,0.146229,0.133385,0.133371
0.146025,0.142457,0.142451,0.145334,0.141352
0.142827,0.150690,0.136004,0.138681,0.148278
0.142678,0.148047,0.147674,0.148617,0.137359
